user_id	item_id	time
950	191	1335661353
2165	6812	1335661476
1080	142	1335661503
104	191	1335661540
2072	6201	1335661544
2072	4261	1335661598
2165	5954	1335661618
842	1566	1335661629
112	7178	1335661687
560	40	1335661716
2168	3203	1335661729
2165	5955	1335661788
1561	4808	1335661799
812	1370	1335661803
2150	2536	1335661844
181	199	1335661845
174	449	1335661862
1724	538	1335661871
907	325	1335661905
606	2719	1335661930
1071	488	1335661958
13	89	1335661967
13	1830	1335661982
1255	89	1335661999
662	567	1335662022
1724	119	1335662073
1051	1359	1335662079
104	44	1335662094
1995	211	1335662109
2150	557	1335662190
2246	2684	1335662223
2145	131	1335662344
749	3657	1335662354
1104	5767	1335662371
353	463	1335662418
1022	878	1335662425
1287	770	1335662463
1104	5665	1335662464
1189	305	1335662482
394	4648	1335662499
1724	2220	1335662570
507	754	1335662619
935	3597	1335662620
1301	2024	1335662635
1683	8	1335662697
817	3368	1335662701
2150	4222	1335662733
1287	2548	1335662747
2168	4071	1335662773
1354	3542	1335662797
181	111	1335662803
1724	971	1335662813
906	191	1335662830
842	1163	1335662853
49	45	1335663062
112	307	1335663071
26	191	1335663144
347	409	1335663170
326	3542	1335663179
159	3324	1335663182
2246	2283	1335663188
36	44	1335663238
2206	117	1335663289
906	44	1335663290
516	142	1335663324
1883	3049	1335663340
439	313	1335663470
1358	81	1335663499
282	3937	1335663513
1310	81	1335663527
1380	2288	1335663529
49	4194	1335663540
2020	842	1335663541
781	7152	1335663582
104	172	1335663605
781	81	1335663658
1508	5599	1335663659
1189	44	1335663666
347	2548	1335663674
112	133	1335663699
39	1993	1335663700
781	941	1335663750
365	114	1335663752
516	145	1335663757
104	171	1335663758
1126	4277	1335663764
1995	45	1335663764
410	656	1335663783
2047	191	1335663811
1255	6728	1335663851
507	754	1335663868
1380	3555	1335663911
2246	6375	1335663934
1144	1677	1335664028
1566	131	1335664061
159	727	1335664187
962	44	1335664199
1793	3912	1335664202
1034	3570	1335664302
1358	166	1335664337
662	2911	1335664352
797	1321	1335664353
2150	1822	1335664362
1566	44	1335664369
29	325	1335664393
662	2795	1335664406
648	212	1335664450
1099	632	1335664468
793	89	1335664479
507	1087	1335664509
1945	2897	1335664532
175	279	1335664570
1657	4905	1335664583
507	6414	1335664647
781	737	1335664664
2206	44	1335664674
648	210	1335664722
552	211	1335664738
1995	4522	1335664768
824	1153	1335664795
402	1201	1335664823
606	2703	1335664828
458	300	1335664841
113	1717	1335664854
326	194	1335664858
42	770	1335664900
112	345	1335664914
728	4414	1335664943
781	300	1335664954
712	393	1335664977
1126	111	1335665061
181	1087	1335665109
1498	352	1335665111
238	2003	1335665136
1358	5805	1335665195
781	321	1335665218
1310	5805	1335665224
662	760	1335665255
458	737	1335665269
906	6039	1335665308
1360	4924	1335665326
1307	89	1335665339
2059	75	1335665430
404	3115	1335665497
278	751	1335665522
113	306	1335665531
162	3368	1335665554
662	4662	1335665571
605	2361	1335665617
507	7419	1335665623
450	3657	1335665733
1566	222	1335665733
1189	770	1335665769
1499	6258	1335665771
1884	6341	1335665813
606	4455	1335665826
1094	787	1335665885
1415	1664	1335665894
1360	204	1335665902
238	2095	1335665930
1099	3542	1335666005
605	4078	1335666010
1738	3682	1335666115
450	5908	1335666129
1850	2485	1335666158
769	169	1335666194
585	5046	1335666246
1022	325	1335666267
1566	300	1335666339
938	210	1335666387
2069	151	1335666388
2178	4215	1335666388
114	568	1335666401
1755	4182	1335666402
284	4698	1335666406
2000	302	1335666416
1566	321	1335666442
2059	422	1335666465
301	44	1335666484
2165	4283	1335666498
50	1162	1335666526
1415	3421	1335666595
1733	709	1335666634
1358	770	1335666664
458	4277	1335666680
1310	770	1335666700
938	750	1335666717
284	5256	1335666761
1250	890	1335666768
879	145	1335666800
42	44	1335666810
1933	4067	1335666827
1968	3504	1335666889
458	542	1335666904
715	2638	1335666911
927	424	1335666920
1358	2548	1335666928
1662	6064	1335666931
1316	6961	1335666997
1658	2959	1335667065
1094	1813	1335667066
346	543	1335667080
281	44	1335667092
458	291	1335667094
1974	4310	1335667100
1933	4259	1335667116
1974	5700	1335667117
2192	2548	1335667126
1334	916	1335667158
781	5446	1335667195
1189	3217	1335667204
715	2751	1335667254
42	2183	1335667271
284	169	1335667313
1733	186	1335667375
2059	3007	1335667375
134	139	1335667405
2174	6674	1335667406
715	4361	1335667412
404	3079	1335667433
2178	3731	1335667475
695	3624	1335667485
554	1881	1335667490
78	2512	1335667521
1315	4639	1335667556
1315	6697	1335667572
1738	967	1335667623
2004	144	1335667629
1310	2548	1335667635
606	2284	1335667638
1315	4374	1335667639
556	44	1335667643
2218	1847	1335667672
465	191	1335667673
2243	2430	1335667679
556	44	1335667703
781	6253	1335667718
578	2902	1335667729
402	34	1335667744
1296	81	1335667790
1296	941	1335667822
467	2548	1335667841
1301	424	1335667859
2178	6019	1335667863
1126	1826	1335667923
1591	3421	1335667953
1094	767	1335667957
113	281	1335667994
1040	209	1335667998
1482	144	1335668022
938	5065	1335668040
134	131	1335668092
1051	144	1335668096
623	277	1335668122
1937	191	1335668125
2105	609	1335668150
2134	447	1335668175
927	44	1335668182
938	1825	1335668190
2069	661	1335668205
1532	744	1335668215
1532	885	1335668236
134	5278	1335668268
879	211	1335668363
648	95	1335668370
781	3368	1335668381
1082	5048	1335668409
1082	3691	1335668422
438	45	1335668465
2004	635	1335668476
578	89	1335668484
1782	1453	1335668516
114	4778	1335668557
409	44	1335668560
1300	5136	1335668560
2206	326	1335668570
1952	142	1335668596
1094	967	1335668601
1415	2071	1335668607
1296	5798	1335668622
1548	305	1335668635
1490	7359	1335668673
238	2952	1335668717
695	5154	1335668728
703	270	1335668757
176	1359	1335668823
2047	2956	1335668829
618	4057	1335668851
1301	44	1335668912
281	144	1335668946
519	5546	1335668957
281	3277	1335668958
50	520	1335668966
1040	5805	1335668976
618	3915	1335668980
348	281	1335668998
1952	144	1335669012
134	523	1335669030
281	144	1335669054
1591	5231	1335669087
1912	144	1335669092
1273	44	1335669095
176	390	1335669148
664	707	1335669152
578	3952	1335669196
556	306	1335669199
1548	195	1335669213
2204	4121	1335669243
1051	44	1335669253
85	6189	1335669313
238	4069	1335669314
927	863	1335669316
2178	295	1335669322
284	3101	1335669338
1952	1187	1335669345
879	7006	1335669364
348	776	1335669399
853	4820	1335669416
1689	3762	1335669429
281	1359	1335669431
578	393	1335669444
2069	4778	1335669470
1071	753	1335669484
1051	1433	1335669515
1296	380	1335669520
1902	543	1335669528
1038	191	1335669536
1937	4306	1335669584
572	3079	1335669627
1296	6825	1335669636
110	239	1335669718
1962	6047	1335669756
134	1633	1335669772
1296	5707	1335669805
64	308	1335669812
1401	3204	1335669852
138	4820	1335669875
695	1260	1335669889
2047	34	1335669932
1040	770	1335669935
952	89	1335669944
2165	6284	1335669988
605	520	1335670055
556	304	1335670071
1094	557	1335670083
2004	6183	1335670098
580	936	1335670111
853	2523	1335670127
1082	142	1335670155
1246	142	1335670192
1578	111	1335670198
1490	3629	1335670201
648	210	1335670212
1278	1136	1335670257
1968	5215	1335670282
1296	194	1335670284
664	2028	1335670289
879	4913	1335670317
1885	211	1335670322
2206	6367	1335670330
1733	44	1335670352
1755	4140	1335670377
938	4798	1335670425
404	2081	1335670437
1893	1242	1335670439
1952	2401	1335670456
2045	897	1335670478
751	192	1335670548
784	3891	1335670558
209	3232	1335670563
338	151	1335670568
1853	2770	1335670596
881	695	1335670604
1952	3790	1335670650
952	3075	1335670651
1902	5697	1335670654
78	4209	1335670667
150	6694	1335670689
1853	6738	1335670703
1296	2852	1335670841
1301	285	1335670844
1952	4387	1335670870
2218	2433	1335670886
303	4549	1335670913
762	5426	1335670924
1833	7302	1335670956
784	3956	1335671000
1689	144	1335671012
200	4895	1335671030
762	1855	1335671039
1344	1271	1335671041
1952	6293	1335671053
580	1322	1335671060
1952	2160	1335671076
278	936	1335671170
1051	751	1335671176
511	401	1335671180
797	2247	1335671209
559	1108	1335671219
1910	144	1335671233
1845	2000	1335671249
1273	770	1335671251
559	154	1335671259
1564	5688	1335671323
1532	195	1335671325
648	847	1335671328
1952	3769	1335671337
1548	109	1335671340
853	547	1335671355
881	160	1335671358
1341	6141	1335671382
1510	1446	1335671394
1689	1187	1335671398
1952	6043	1335671400
205	5428	1335671434
1548	4438	1335671441
986	218	1335671452
1952	3415	1335671464
1957	2442	1335671466
466	347	1335671494
616	75	1335671510
816	6529	1335671536
554	1881	1335671577
1548	767	1335671603
1301	44	1335671612
1889	151	1335671620
2047	1361	1335671634
1889	2984	1335671635
1130	5597	1335671637
572	635	1335671680
580	34	1335671714
640	3510	1335671800
1246	1253	1335671803
968	1101	1335671810
64	144	1335671833
1952	4284	1335671855
979	543	1335671862
1273	2548	1335671882
2165	3181	1335671882
1952	2860	1335671893
2165	7528	1335671913
580	3705	1335671951
1887	7076	1335671961
1887	2792	1335671984
278	3705	1335672015
466	530	1335672042
1388	2387	1335672190
1591	3960	1335672229
853	6792	1335672245
1940	7072	1335672273
1957	6905	1335672287
1626	2012	1335672294
64	1497	1335672360
1889	6280	1335672402
1889	89	1335672420
1991	3002	1335672441
284	7261	1335672456
2157	1617	1335672468
1082	2879	1335672481
64	6162	1335672494
1538	1929	1335672495
1532	44	1335672534
2204	5789	1335672535
1952	4700	1335672553
528	151	1335672614
360	131	1335672670
1941	457	1335672681
1682	160	1335672698
1301	424	1335672758
1704	2667	1335672785
559	340	1335672868
2005	774	1335672900
528	44	1335672944
989	2855	1335672965
968	1125	1335673005
1689	3790	1335673016
640	89	1335673035
664	5900	1335673073
968	114	1335673081
886	624	1335673127
989	4438	1335673130
1094	5523	1335673133
2242	191	1335673140
189	441	1335673155
1490	4948	1335673185
2204	5871	1335673186
1375	144	1335673204
881	195	1335673221
784	3032	1335673262
1434	194	1335673264
827	134	1335673268
1912	3083	1335673275
2038	5295	1335673298
1300	5960	1335673300
1069	3619	1335673326
1952	6443	1335673335
611	913	1335673346
1399	849	1335673363
1952	6361	1335673407
1844	5595	1335673443
303	669	1335673512
1689	2860	1335673566
1094	936	1335673572
2206	186	1335673608
43	111	1335673609
762	2959	1335673609
2218	875	1335673614
1840	4568	1335673649
1399	1413	1335673660
404	1442	1335673802
1532	2295	1335673836
1626	191	1335673915
238	5844	1335673971
409	698	1335673974
1598	304	1335673974
1598	4620	1335673996
2062	1415	1335673999
829	2361	1335674008
1952	4531	1335674016
616	770	1335674037
1082	839	1335674038
1840	3070	1335674086
1689	6043	1335674095
1538	1476	1335674158
1689	4387	1335674191
1082	5200	1335674219
1293	4390	1335674243
611	96	1335674253
1840	959	1335674288
1840	4990	1335674301
1226	160	1335674315
762	3465	1335674316
2206	340	1335674320
1799	144	1335674321
1605	3762	1335674326
189	335	1335674327
1413	934	1335674339
1840	4349	1335674351
949	5233	1335674362
2204	1161	1335674397
1538	6792	1335674443
1538	7140	1335674466
559	1213	1335674507
1840	4462	1335674507
43	144	1335674532
1503	5866	1335674541
1683	201	1335674564
1300	2782	1335674569
1532	762	1335674578
1840	5173	1335674671
968	182	1335674674
1886	144	1335674717
404	101	1335674736
1564	6730	1335674768
2206	945	1335674794
1540	641	1335674801
1082	2004	1335674821
1226	621	1335674861
1144	114	1335674904
1050	4050	1335674929
2206	328	1335674989
664	2811	1335675057
528	770	1335675143
1781	2280	1335675163
1679	335	1335675176
2242	547	1335675186
1716	75	1335675206
1388	3591	1335675212
1799	1652	1335675219
404	111	1335675265
605	1402	1335675292
783	1059	1335675293
2026	45	1335675293
1844	1985	1335675348
2204	635	1335675371
1701	1948	1335675405
360	863	1335675436
274	148	1335675446
1886	2936	1335675478
1991	7355	1335675547
1183	4158	1335675549
616	2548	1335675605
1144	2433	1335675626
1317	3396	1335675649
467	7525	1335675654
274	169	1335675696
2206	277	1335675728
572	4358	1335675729
438	209	1335675788
611	3638	1335675802
828	5161	1335675836
366	1620	1335675837
829	5986	1335675846
1214	271	1335675853
1095	44	1335675885
212	4674	1335675896
516	2244	1335675909
1144	1895	1335675929
797	978	1335675983
1095	4605	1335675997
2118	1787	1335676001
1679	4662	1335676019
386	144	1335676051
402	101	1335676071
2022	2654	1335676082
392	191	1335676122
1214	142	1335676138
1886	1791	1335676223
478	6584	1335676225
1640	5805	1335676270
1713	2421	1335676288
1482	649	1335676291
2243	144	1335676313
2047	2099	1335676330
278	1201	1335676344
438	1001	1335676350
580	3974	1335676373
296	2034	1335676377
630	1308	1335676384
2222	304	1335676393
122	932	1335676407
824	1153	1335676416
1443	2221	1335676434
546	6321	1335676446
1255	3202	1335676465
74	47	1335676482
877	44	1335676568
1581	2311	1335676576
1689	3070	1335676580
1577	6480	1335676592
1094	2561	1335676610
393	4033	1335676637
1588	144	1335676647
472	1404	1335676696
927	863	1335676721
1689	1146	1335676737
1434	3737	1335676744
1127	3531	1335676746
409	1920	1335676767
1317	3025	1335676785
1939	89	1335676794
1886	6628	1335676807
357	279	1335676835
1735	1826	1335676854
1653	325	1335676972
1317	1688	1335676985
1577	4344	1335676998
1640	210	1335677001
404	5310	1335677006
181	5873	1335677020
1799	1791	1335677043
338	3812	1335677065
935	2349	1335677072
722	4121	1335677084
1288	7517	1335677084
842	5568	1335677153
357	333	1335677165
1510	557	1335677191
315	144	1335677192
284	2295	1335677213
1127	373	1335677233
1185	678	1335677315
1098	335	1335677332
1786	2486	1335677335
1482	2271	1335677339
1127	3839	1335677345
1939	44	1335677349
560	3100	1335677353
2059	1259	1335677369
1862	3627	1335677415
153	7417	1335677421
1315	4374	1335677450
1094	5625	1335677470
1886	6773	1335677522
248	89	1335677569
404	2959	1335677582
829	1996	1335677644
959	144	1335677690
2060	144	1335677697
1082	604	1335677699
534	221	1335677701
513	191	1335677725
534	225	1335677747
1098	2770	1335677781
1492	231	1335677781
2087	44	1335677800
248	1879	1335677868
392	283	1335677878
1578	620	1335677897
602	144	1335677914
1081	6241	1335677932
238	5986	1335677986
50	2218	1335677989
1219	4184	1335677997
1940	666	1335678012
602	5750	1335678028
893	144	1335678035
573	1830	1335678067
893	6563	1335678067
372	863	1335678081
877	111	1335678093
1492	164	1335678096
274	3962	1335678118
534	222	1335678128
338	151	1335678182
1495	5703	1335678201
1014	6313	1335678216
283	690	1335678226
2060	1187	1335678261
1840	5449	1335678263
1840	4006	1335678272
585	5046	1335678277
851	147	1335678291
1244	6655	1335678294
939	153	1335678332
1508	5960	1335678353
1853	144	1335678378
2206	1847	1335678414
1640	1751	1335678429
893	776	1335678463
939	45	1335678463
1952	144	1335678489
1786	199	1335678492
1344	2179	1335678499
1982	352	1335678503
1902	424	1335678518
392	352	1335678520
534	4027	1335678538
959	5986	1335678546
741	336	1335678554
278	821	1335678557
580	352	1335678600
931	6947	1335678623
1185	3368	1335678638
893	819	1335678652
1082	7452	1335678671
513	89	1335678675
765	5522	1335678688
1081	5156	1335678690
2022	4549	1335678691
1082	6224	1335678697
1244	6310	1335678702
315	3165	1335678730
1127	286	1335678746
43	886	1335678754
1244	7206	1335678778
64	2430	1335678782
1244	6755	1335678792
283	5506	1335678835
690	1372	1335678837
1552	770	1335678837
1492	335	1335678887
27	2101	1335678894
939	144	1335678900
357	144	1335678908
1581	1830	1335678921
1705	144	1335678930
1701	3215	1335678937
534	3342	1335678953
1662	2047	1335678992
338	909	1335678993
1023	4630	1335679073
1886	2963	1335679075
2047	635	1335679116
1023	3427	1335679135
305	956	1335679164
392	821	1335679221
472	486	1335679223
1317	311	1335679253
354	4561	1335679282
1691	6449	1335679288
239	142	1335679302
954	5486	1335679321
1503	824	1335679323
1952	335	1335679339
877	2959	1335679349
1492	144	1335679355
1945	3597	1335679374
1291	546	1335679491
490	1486	1335679499
1588	4431	1335679549
1291	3915	1335679591
393	5598	1335679593
2006	7462	1335679604
580	821	1335679618
806	767	1335679632
1902	44	1335679633
622	5522	1335679638
1127	1339	1335679640
180	1153	1335679680
1653	1320	1335679713
1246	1847	1335679723
1317	3750	1335679727
1492	1187	1335679727
1127	6395	1335679776
357	1359	1335679861
2204	7120	1335679864
1674	144	1335679880
1572	1769	1335679895
1674	1236	1335679898
2204	5974	1335679902
1964	2954	1335679939
2204	5957	1335679943
954	1604	1335680021
1552	4648	1335680064
278	6939	1335680081
1403	353	1335680093
1824	1270	1335680144
1865	44	1335680151
807	4714	1335680166
1648	4617	1335680244
74	5070	1335680259
222	7343	1335680270
1952	3906	1335680404
272	3715	1335680406
602	3170	1335680412
408	981	1335680440
2204	7154	1335680440
618	201	1335680444
1724	6055	1335680447
937	2158	1335680454
2242	6792	1335680479
1361	144	1335680485
89	72	1335680487
367	5786	1335680495
2047	5750	1335680500
1733	144	1335680504
1456	4438	1335680547
1971	2433	1335680560
1007	2548	1335680588
261	148	1335680634
585	855	1335680644
2204	5777	1335680654
281	2952	1335680660
2181	1339	1335680703
829	1929	1335680711
949	191	1335680712
230	1106	1335680713
690	2760	1335680724
78	7413	1335680726
2215	4493	1335680727
1082	7152	1335680759
1313	7413	1335680764
1082	3603	1335680785
1602	176	1335680795
1991	5688	1335680796
947	566	1335680805
1641	3891	1335680818
954	278	1335680822
1704	1362	1335680827
1893	4778	1335680849
1214	5044	1335680860
1886	1419	1335680872
1902	3002	1335680872
1704	695	1335680873
149	4090	1335680882
2218	2433	1335680909
2154	311	1335680929
585	857	1335680980
992	191	1335680995
618	46	1335681019
1746	1798	1335681052
585	2359	1335681054
1704	1075	1335681117
952	89	1335681143
1715	1453	1335681152
296	447	1335681164
585	1808	1335681165
1602	89	1335681180
839	314	1335681183
412	2873	1335681196
356	89	1335681211
585	483	1335681253
2091	4753	1335681265
2218	89	1335681299
2181	944	1335681302
402	1437	1335681311
722	6466	1335681321
599	296	1335681325
2215	635	1335681332
490	393	1335681341
490	2836	1335681361
585	3572	1335681380
1968	191	1335681426
1538	1739	1335681438
2218	4549	1335681449
1653	6098	1335681451
357	1781	1335681453
466	530	1335681453
585	2909	1335681465
1007	166	1335681493
1602	2331	1335681500
1774	147	1335681513
1499	45	1335681535
1069	144	1335681537
1952	833	1335681546
585	2655	1335681559
1902	44	1335681618
939	483	1335681639
585	272	1335681656
372	1308	1335681664
9	4670	1335681669
793	6347	1335681677
1774	144	1335681677
1812	1929	1335681704
42	2183	1335681723
1492	4121	1335681734
190	6856	1335681763
1149	114	1335681783
949	151	1335681791
430	5353	1335681800
585	2899	1335681811
367	136	1335681820
922	1795	1335681837
2123	144	1335681838
580	6939	1335681869
1255	186	1335681880
262	294	1335681912
64	1894	1335681935
354	863	1335681950
829	876	1335681970
284	5203	1335682026
1683	1825	1335682042
851	2295	1335682119
278	6939	1335682121
1317	311	1335682123
1007	356	1335682169
1968	44	1335682222
1030	1163	1335682236
122	133	1335682248
442	2703	1335682252
1255	4811	1335682266
1674	6443	1335682282
2131	1652	1335682303
1492	4306	1335682344
1538	4438	1335682347
1459	541	1335682348
922	2369	1335682387
286	144	1335682406
365	151	1335682413
848	1970	1335682455
998	325	1335682463
367	191	1335682474
2206	2038	1335682489
827	3049	1335682499
554	2790	1335682529
1838	1056	1335682578
368	45	1335682584
1361	1187	1335682616
1244	5648	1335682652
350	142	1335682657
2228	548	1335682667
230	3778	1335682678
1902	144	1335682682
39	6221	1335682684
1255	4493	1335682697
2206	2015	1335682698
1902	4493	1335682728
829	409	1335682742
294	2361	1335682750
1968	6179	1335682753
594	5013	1335682760
40	770	1335682761
1313	2421	1335682769
122	1326	1335682781
647	1612	1335682781
1313	191	1335682781
569	144	1335682806
1317	5686	1335682811
1244	1350	1335682838
230	3273	1335682848
1317	81	1335682852
806	4438	1335682863
1976	222	1335682874
367	38	1335682875
1818	422	1335682882
1241	1324	1335682901
1653	6098	1335682947
1674	1359	1335682960
2123	3686	1335682970
1079	1102	1335682982
1102	6289	1335682987
803	1929	1335683003
367	659	1335683006
935	3118	1335683012
979	45	1335683034
149	547	1335683056
372	1256	1335683105
947	314	1335683111
262	724	1335683115
1902	1497	1335683141
539	1825	1335683149
284	485	1335683150
853	7424	1335683178
539	5065	1335683186
904	1187	1335683188
1317	379	1335683191
78	191	1335683203
611	1791	1335683213
466	967	1335683223
40	2548	1335683251
284	4047	1335683252
998	770	1335683300
1785	881	1335683312
1976	548	1335683330
853	547	1335683364
1838	862	1335683364
1499	89	1335683370
778	2799	1335683379
1503	1183	1335683392
230	2658	1335683397
647	3350	1335683457
624	875	1335683501
1824	4966	1335683502
2104	4197	1335683509
1313	5717	1335683532
1902	6162	1335683541
350	191	1335683543
2215	2952	1335683560
1492	1419	1335683565
2206	2292	1335683578
412	464	1335683601
883	4549	1335683618
134	373	1335683631
2215	5750	1335683645
2057	1722	1335683659
9	212	1335683681
315	103	1335683721
293	3342	1335683725
647	4204	1335683725
1508	911	1335683727
2060	5483	1335683727
1704	2608	1335683732
534	225	1335683736
959	191	1335683743
1278	690	1335683746
998	2548	1335683761
992	488	1335683774
1214	269	1335683814
64	3769	1335683815
576	1335	1335683865
480	44	1335683887
101	2770	1335683892
9	5828	1335683903
665	44	1335683903
594	1558	1335683905
1443	191	1335683911
27	6988	1335683915
602	144	1335683925
371	144	1335683987
1385	195	1335684069
1316	6488	1335684075
1316	310	1335684086
2118	3022	1335684110
2243	6425	1335684124
608	89	1335684136
1674	1348	1335684136
534	7448	1335684174
829	2548	1335684239
189	6792	1335684257
213	2764	1335684270
1785	2026	1335684288
843	4291	1335684337
883	7479	1335684370
569	635	1335684389
113	5076	1335684403
367	3928	1335684451
2123	2067	1335684455
2062	3821	1335684473
64	6425	1335684486
466	218	1335684513
1099	3542	1335684534
27	232	1335684553
372	877	1335684583
134	139	1335684584
335	89	1335684607
1886	1679	1335684611
853	2063	1335684613
110	2419	1335684618
480	281	1335684646
541	3414	1335684652
1295	2264	1335684661
539	1253	1335684665
853	2523	1335684666
1799	3225	1335684681
2087	2678	1335684692
1385	5156	1335684735
1896	6063	1335684765
1244	5648	1335684787
1710	1426	1335684801
952	770	1335684806
1295	2264	1335684811
293	320	1335684815
1071	488	1335684829
1904	3532	1335684845
1706	784	1335684887
134	4512	1335684888
1244	6310	1335684900
1578	2117	1335684911
335	4549	1335684927
50	5682	1335684928
2079	3678	1335684932
166	769	1335684939
1316	284	1335684944
1317	5686	1335684962
1316	2299	1335684968
1055	1622	1335684987
480	144	1335685002
624	7516	1335685004
350	768	1335685032
1638	1531	1335685040
1674	5750	1335685042
624	7359	1335685046
576	774	1335685060
552	5758	1335685066
947	4602	1335685079
1490	470	1335685104
1244	6655	1335685223
1834	75	1335685238
2215	2936	1335685266
843	3902	1335685273
367	44	1335685275
1962	6312	1335685286
230	1483	1335685292
2143	191	1335685329
1508	44	1335685338
883	72	1335685430
631	45	1335685466
952	2548	1335685484
1543	1163	1335685487
1733	2952	1335685500
2205	6710	1335685501
1952	170	1335685541
1317	311	1335685589
647	3704	1335685597
1023	2145	1335685615
647	3411	1335685630
539	2311	1335685639
50	7550	1335685646
1214	5193	1335685675
1111	1263	1335685687
1489	44	1335685742
762	7072	1335685756
1638	81	1335685762
1090	44	1335685785
576	6822	1335685791
101	45	1335685837
1135	1429	1335685870
1674	6425	1335685873
703	3363	1335685913
1534	204	1335685921
367	281	1335685934
1021	895	1335685962
1746	1798	1335685964
1733	2954	1335685967
2206	1078	1335685979
907	547	1335685983
2091	1846	1335686035
1388	4435	1335686074
1937	3032	1335686087
631	422	1335686089
1937	2645	1335686103
1098	4666	1335686127
367	144	1335686159
1278	1395	1335686169
647	1909	1335686192
1868	1282	1335686195
1023	3784	1335686249
843	4235	1335686253
6	7359	1335686287
371	635	1335686289
286	6425	1335686312
1726	2095	1335686344
1135	4149	1335686350
1984	2710	1335686370
594	1161	1335686373
101	1518	1335686401
907	6792	1335686410
576	191	1335686443
209	302	1335686446
823	635	1335686459
2047	635	1335686466
947	5018	1335686470
1746	750	1335686480
2215	4493	1335686487
569	144	1335686513
1289	144	1335686524
580	277	1335686536
1074	101	1335686540
647	770	1335686560
1026	90	1335686573
647	7428	1335686588
1130	185	1335686620
1760	1241	1335686634
765	6600	1335686639
803	7	1335686692
1492	2936	1335686715
2078	4513	1335686716
1144	2028	1335686729
1214	271	1335686729
367	3083	1335686746
1492	5078	1335686760
1508	32	1335686762
1496	7548	1335686764
2143	89	1335686781
1937	197	1335686783
1543	131	1335686785
412	89	1335686808
2224	1614	1335686826
631	44	1335686901
1668	1451	1335686928
1886	1552	1335686959
27	7130	1335686961
1496	4645	1335686993
580	3974	1335687012
1848	89	1335687031
665	5715	1335687073
1779	391	1335687105
1937	89	1335687108
843	2519	1335687158
1385	422	1335687161
655	3743	1335687168
647	1988	1335687191
50	2205	1335687214
1638	89	1335687219
937	828	1335687251
1674	2003	1335687268
6	7516	1335687282
166	3414	1335687306
283	4337	1335687312
166	3355	1335687315
1489	32	1335687327
148	250	1335687358
1342	185	1335687365
1834	143	1335687396
2218	464	1335687482
1493	821	1335687572
1496	119	1335687572
1021	2752	1335687610
617	144	1335687618
1587	6667	1335687627
576	1172	1335687634
823	5312	1335687655
1952	3124	1335687656
1937	464	1335687702
1729	1008	1335687728
841	1863	1335687771
603	101	1335687776
1543	3357	1335687783
1834	39	1335687807
2224	2361	1335687817
823	4365	1335687859
1933	4354	1335687862
2091	7488	1335687875
1638	197	1335687890
979	144	1335687900
2238	7512	1335687904
1653	325	1335687907
564	45	1335687909
1726	6466	1335687910
1746	308	1335687923
435	1332	1335687940
1779	144	1335687941
617	962	1335687948
481	2745	1335687951
1868	210	1335687954
817	678	1335687987
1236	144	1335688003
727	3081	1335688055
2090	144	1335688067
536	2952	1335688084
823	6571	1335688153
367	483	1335688205
693	5324	1335688214
1638	44	1335688214
611	144	1335688216
1274	3124	1335688219
1795	89	1335688225
1496	7172	1335688243
1779	1187	1335688290
74	1876	1335688315
1689	144	1335688353
293	750	1335688355
1785	242	1335688369
722	120	1335688376
1496	3839	1335688404
2238	7516	1335688411
1848	1584	1335688413
2006	361	1335688449
101	144	1335688468
1834	1999	1335688482
284	4397	1335688527
1014	1547	1335688554
2157	1282	1335688554
603	4352	1335688557
1982	144	1335688567
631	2122	1335688578
101	6730	1335688586
1385	813	1335688626
817	380	1335688630
1014	2267	1335688642
1021	900	1335688643
1061	1347	1335688664
1098	1929	1335688666
817	3801	1335688687
1984	191	1335688705
1496	1043	1335688709
166	131	1335688710
1236	1739	1335688713
559	3158	1335688729
1370	176	1335688736
1496	6511	1335688741
1098	1739	1335688771
480	4321	1335688800
2206	1066	1335688802
823	7391	1335688830
594	6443	1335688837
1638	281	1335688851
1214	2274	1335688858
1543	3925	1335688867
1933	3958	1335688869
601	4648	1335688896
1026	101	1335688919
1779	6425	1335688923
823	7003	1335688943
2062	45	1335688949
742	44	1335688966
101	7327	1335688969
879	4913	1335688974
357	6773	1335688976
1849	6022	1335688978
1638	144	1335688999
1021	1728	1335689008
293	1794	1335689051
1746	5118	1335689073
1868	1614	1335689098
367	2238	1335689099
1638	4642	1335689110
1937	3402	1335689129
101	6293	1335689140
2155	32	1335689150
1150	171	1335689167
1933	1012	1335689173
1868	7041	1335689183
1706	645	1335689207
2087	144	1335689225
579	104	1335689249
335	2115	1335689279
1226	621	1335689282
611	523	1335689288
1937	3943	1335689289
1061	278	1335689301
101	5751	1335689315
1689	44	1335689322
823	6963	1335689341
2106	2469	1335689350
1496	4235	1335689351
873	4549	1335689355
1492	3083	1335689359
1865	6024	1335689366
631	60	1335689371
146	702	1335689401
1638	1791	1335689405
1677	260	1335689405
2091	6792	1335689419
467	7140	1335689434
1370	547	1335689435
559	191	1335689491
1236	3338	1335689497
2143	3702	1335689516
583	409	1335689533
1543	6820	1335689542
1129	250	1335689543
1591	5827	1335689551
367	1714	1335689562
1782	637	1335689574
101	103	1335689578
205	952	1335689593
1689	1687	1335689594
1653	176	1335689615
224	2548	1335689631
148	194	1335689635
583	2548	1335689650
