user_id	item_id	time
1157	928	15007200
1194	5163	15007200
1600	873	15007260
1417	2863	15007500
441	632	15007560
1733	674	15007620
1513	1252	15007680
1537	1050	15007800
2181	3148	15007800
882	3171	15007860
1194	872	15007860
1600	1593	15007860
644	4382	15007920
1950	3042	15007980
1513	651	15008040
1917	1252	15008100
85	3899	15008340
706	5162	15008400
1248	24	15008400
1950	4798	15008460
1013	190	15008580
1705	3127	15008700
2046	1642	15008700
191	1534	15008760
1389	4784	15008820
49	1229	15009000
185	4920	15009060
594	4674	15009120
592	1481	15009240
504	1559	15009360
669	3493	15009540
2135	5534	15009660
118	4967	15009720
1754	4110	15009720
6	24	15009840
70	1393	15009840
1535	3739	15009840
652	250	15009960
1846	4920	15010140
309	24	15010200
1089	5099	15010320
748	1252	15010380
2182	34	15010380
137	4781	15010440
665	1700	15010440
197	1943	15010500
1600	2420	15010500
1442	2466	15010680
1012	872	15010740
1849	5592	15010800
2199	5138	15010800
246	2114	15010860
884	2248	15010920
346	2213	15011040
1742	5361	15011040
2207	4350	15011040
2032	5413	15011100
1691	4330	15011160
2172	4637	15011160
1741	1185	15011220
1986	416	15011220
246	3247	15011340
1889	3179	15011340
84	4715	15011460
632	5293	15011580
231	96	15011700
695	5062	15011700
1109	1694	15011700
1600	5592	15011760
1986	2683	15011760
373	1238	15011820
1600	3973	15011820
986	4961	15011880
1016	3608	15011880
1963	1226	15011880
83	2871	15011940
1143	5168	15012000
610	5104	15012060
59	4506	15012180
1242	3171	15012240
258	469	15012420
1535	2114	15012420
2042	2219	15012420
381	2882	15012480
823	906	15012480
1733	4394	15012660
1814	4238	15012720
1986	3163	15012780
45	2898	15012900
2153	3971	15013020
945	987	15013080
1235	3369	15013080
2153	5180	15013080
1846	4506	15013200
1162	4336	15013380
1379	5291	15013560
1889	706	15013560
2049	3043	15013740
2082	5010	15013740
2073	696	15013800
685	1889	15013860
741	5278	15013920
862	68	15013920
1162	2950	15013920
263	5530	15013980
1981	1544	15014100
2082	1884	15014100
2177	24	15014160
945	5222	15014220
1513	647	15014220
2005	4054	15014220
1836	2820	15014280
1098	928	15014400
469	84	15014460
1135	3674	15014460
1441	3674	15014460
1676	652	15014460
851	4755	15014520
1399	1736	15014520
185	352	15014580
2172	4222	15014580
45	5515	15014640
567	2114	15014640
251	535	15014700
2172	4222	15014700
1846	5269	15014760
1013	5132	15014820
133	4743	15014880
137	2557	15014880
1308	2343	15014880
1754	5041	15014940
361	1891	15015060
1321	5595	15015060
1910	4674	15015060
570	2599	15015120
2186	1625	15015180
680	3052	15015240
84	384	15015480
455	3600	15015480
2268	198	15015480
817	1605	15015540
1174	1609	15015660
339	1095	15015720
741	2077	15015780
923	207	15015780
84	2942	15015840
1846	4506	15015840
1235	91	15015900
1779	630	15015900
1090	5336	15015960
459	5206	15016020
728	4344	15016140
1194	4734	15016140
1963	40	15016140
793	3365	15016200
147	1818	15016260
84	218	15016380
1438	1550	15016440
185	180	15016560
605	4506	15016680
1137	4946	15016860
748	3828	15016920
2073	4349	15016920
1394	1583	15017040
1466	39	15017040
1143	2863	15017100
1949	1181	15017100
2181	555	15017100
2181	555	15017160
309	987	15017220
1012	1078	15017340
455	2884	15017400
993	1598	15017460
83	721	15017520
381	3127	15017580
1600	2343	15017580
945	4110	15017640
158	936	15017700
1108	3404	15017700
59	1252	15017760
1308	1026	15017760
1466	5043	15017760
98	1003	15017820
1742	24	15017880
147	4240	15017940
841	4506	15017940
1140	1252	15017940
1600	39	15017940
264	1909	15018000
1281	1515	15018000
61	1528	15018060
2005	4782	15018060
1013	4941	15018120
1081	1628	15018120
1308	840	15018120
314	928	15018180
1549	3157	15018180
1408	5413	15018240
1922	1651	15018240
83	4547	15018420
84	1663	15018540
1910	5592	15018540
862	2377	15018720
2208	4054	15018720
127	4977	15018780
2058	5178	15018840
741	2251	15018960
1849	251	15018960
698	5322	15019020
906	4981	15019020
2268	1962	15019020
237	154	15019140
1108	5566	15019140
191	735	15019200
879	4872	15019200
1136	1469	15019260
185	4941	15019440
1090	1257	15019440
1981	5306	15019440
1435	2945	15019560
706	1284	15019620
1220	2796	15019680
1655	2189	15019680
2049	3244	15019740
1179	3300	15019920
1947	2502	15019980
1642	4923	15020040
629	1453	15020100
246	1663	15020220
260	948	15020280
497	1075	15020280
1442	4692	15020340
487	1064	15020400
1576	2945	15020640
1790	3254	15020760
956	192	15020820
34	4472	15020940
921	4169	15020940
2043	1961	15020940
415	896	15021000
1047	3675	15021000
272	2359	15021060
569	4206	15021060
419	93	15021240
1198	1296	15021300
459	4506	15021360
2082	2420	15021360
13	98	15021420
781	1528	15021420
1312	1154	15021420
1655	5242	15021420
506	2841	15021540
1200	4120	15021600
415	992	15021660
793	1	15021660
1415	5447	15021660
514	4745	15021720
698	3967	15021780
231	3196	15021840
873	3863	15021840
1676	1128	15021840
873	3863	15021900
1600	3435	15022020
1321	5595	15022080
79	2155	15022260
346	5138	15022260
467	5440	15022260
1805	1616	15022260
59	3042	15022380
59	1343	15022440
237	5163	15022560
1118	1049	15022560
1087	3042	15022620
1951	232	15022620
1118	4102	15022680
1087	2079	15022740
1200	3973	15022740
1281	2114	15022740
1087	2507	15022800
1124	3187	15022860
84	4923	15022980
939	3609	15023040
136	2507	15023160
1162	5206	15023160
1702	4416	15023340
1951	873	15023400
1951	232	15023400
1717	5288	15023520
1586	487	15023580
698	4033	15023640
841	2568	15023640
1586	692	15023640
989	2053	15023760
1150	1551	15023820
1600	1593	15023820
927	2780	15023940
251	2194	15024000
1600	873	15024000
1951	5080	15024000
1162	5198	15024060
605	2508	15024180
1308	4632	15024180
1818	4743	15024180
2234	4493	15024360
1261	1176	15024420
1355	2577	15024420
1472	2002	15024480
1222	1442	15024540
207	188	15024780
1920	3217	15024780
117	304	15024900
1194	1078	15024900
1966	2919	15025260
1307	5313	15025380
1463	1176	15025440
312	645	15025620
1379	5163	15025620
284	2595	15025800
1676	1898	15025800
1162	5183	15025860
2114	3392	15026220
314	4580	15026400
764	1543	15026400
1835	416	15026400
314	3089	15026640
2021	3962	15026880
1308	5349	15026940
1245	482	15027180
1364	1363	15027180
1955	4169	15027240
2175	829	15027240
955	4382	15027300
955	4382	15027360
1922	1252	15027600
1435	143	15027660
1364	2233	15027720
157	3336	15028140
1535	888	15028140
1991	1501	15028140
1150	2639	15028440
1667	1609	15028740
34	5121	15029340
125	3412	15029400
245	1800	15029580
2073	3972	15030060
1513	4186	15030540
1251	39	15030660
2060	1944	15030780
1408	3213	15031080
1246	5138	15031140
633	674	15031380
1098	3708	15031740
1141	2884	15032820
1299	1605	15033120
1217	3971	15033360
314	3973	15033420
156	2097	15033720
1000	54	15033720
2087	1505	15033780
245	3482	15033900
2058	1565	15034440
685	4727	15034740
1890	953	15035280
372	4279	15035940
748	4993	15036300
495	1920	15037080
873	4163	15037560
1087	4230	15037620
1087	4230	15037680
642	3805	15038520
748	1734	15040500
1150	4922	15040920
1150	1551	15040920
748	5369	15041280
762	614	15042000
1940	45	15042120
742	1884	15042180
157	4920	15043380
2084	1612	15043980
1751	4718	15045240
372	3370	15045840
2046	1716	15046020
2139	5466	15046500
1382	4054	15047100
1940	3972	15048000
2321	2019	15048120
762	2208	15049320
2321	3422	15049440
1412	2665	15051300
1464	1393	15051420
1269	420	15052080
1633	3971	15052440
2234	1225	15053460
851	2615	15053640
1980	5240	15055620
1980	3128	15056700
85	2470	15057180
11	232	15057540
1527	3064	15058200
1922	3769	15058260
276	4222	15058380
2245	2615	15058500
145	4576	15058560
45	1442	15058620
297	2881	15059220
2056	2300	15059280
2205	3808	15059280
527	4481	15059340
574	1877	15059340
574	2210	15059460
1385	4310	15059460
2286	4821	15059580
2132	5404	15059640
1638	1749	15059700
581	4483	15059760
581	3303	15059760
2132	1080	15059880
1324	118	15059940
677	135	15060000
715	2036	15060000
574	1210	15060060
866	4991	15060060
1391	2002	15060060
1600	327	15060060
1835	1931	15060300
70	4130	15060420
1473	522	15060540
1916	1749	15060540
527	2213	15060660
1917	232	15060900
1528	3769	15060960
527	3311	15061080
1920	1351	15061080
1803	1188	15061140
2286	225	15061320
1102	3732	15061380
1385	2194	15061560
2132	5163	15061680
1566	1550	15061920
1430	3260	15062040
1341	733	15062100
1379	5163	15062220
1917	5525	15062340
1391	3542	15062400
2286	1877	15062460
82	4305	15062520
527	1476	15062700
1306	3397	15062700
45	731	15062820
1330	4646	15062820
805	4043	15063000
1818	3473	15063120
2162	4777	15063120
1194	4394	15063300
538	5004	15063600
1922	4869	15063600
1462	1172	15063660
1462	3311	15063660
1904	4326	15063660
2156	1877	15063660
1203	1877	15063720
1462	2213	15063780
2031	639	15063780
1462	5163	15064020
1689	4292	15064020
1364	2233	15064080
1385	546	15064080
1818	3473	15064080
98	4222	15064140
308	4504	15064140
1818	3473	15064200
1379	4634	15064560
346	2213	15064620
220	4271	15064740
575	2273	15064980
1364	1363	15065040
1364	3651	15065040
1910	5369	15065040
1610	5138	15065100
1941	2401	15065220
1040	1674	15065340
1194	1990	15065340
1904	5433	15065760
1603	2114	15065880
1341	4753	15066120
1442	1721	15066120
1442	4414	15066180
2301	2634	15066180
1260	5102	15066240
2247	2940	15066240
1887	3769	15066300
2054	895	15066300
743	2492	15066360
1032	4729	15066360
1040	3358	15066420
1998	4644	15066480
104	2738	15066540
1220	3164	15066540
1966	1877	15066720
270	5509	15067020
1390	1593	15067080
2236	4869	15067080
2231	5102	15067320
1516	4729	15067440
2177	4138	15067500
199	3604	15067560
2042	2758	15067620
1194	5542	15067740
1889	2255	15067740
2156	2210	15067920
381	3971	15068040
1390	1924	15068400
793	2908	15068460
69	842	15068580
836	1786	15068760
1583	4138	15068940
677	1791	15069180
1910	5102	15069360
83	3171	15069480
220	600	15069540
879	4379	15069600
2058	3316	15069660
2058	4729	15069720
1407	39	15069780
884	4634	15069960
1385	4482	15069960
1194	5542	15070260
1299	24	15070320
1379	5468	15070440
14	4222	15070860
610	5468	15070860
1143	4941	15070980
2264	5102	15070980
1757	4729	15071160
801	4206	15071220
1143	1614	15071280
323	534	15071400
1442	2466	15071400
1407	3923	15071460
2067	313	15071580
2056	225	15071760
719	4850	15072180
415	411	15072300
1484	2819	15072300
2000	2956	15072360
2058	2781	15072540
1880	4635	15072660
260	4739	15072780
708	5170	15072840
1341	2364	15072960
1169	4737	15073380
109	3361	15073560
612	1877	15073680
2259	5325	15073860
2056	2300	15073920
1203	4817	15074040
2294	432	15074100
2294	3192	15074160
309	4000	15074220
1002	3123	15074220
2056	5394	15074220
389	2819	15074580
2231	5102	15074640
158	114	15074700
199	363	15074700
2187	1782	15074760
1917	232	15074820
2284	2218	15075000
1162	384	15075180
1310	4906	15075240
1825	2002	15075360
5	1790	15075720
1825	232	15075780
389	225	15075840
1341	2467	15075900
1723	5498	15075900
2058	4729	15076080
882	1622	15076200
1601	1556	15076260
1614	4498	15076320
351	4206	15076440
2294	873	15076440
1064	5554	15076500
2294	84	15076500
5	2196	15076560
1289	4662	15076680
1614	3870	15076740
792	5486	15076860
1194	5163	15076980
2213	2443	15076980
2058	3519	15077160
471	3082	15077280
1385	2300	15077280
1846	5102	15077340
246	653	15077400
1917	1326	15077520
2046	614	15077520
2190	3863	15077700
200	5150	15078000
389	4415	15078000
706	4955	15078120
1307	1174	15078240
1081	2087	15078480
2133	5094	15078480
1261	4282	15078600
2190	3972	15078780
1272	3026	15079140
953	1929	15079200
1430	4980	15079320
1317	186	15079500
109	610	15079560
1064	439	15079560
527	3311	15079620
1966	3967	15079620
1352	3123	15079680
6	4830	15079800
621	736	15079860
527	5163	15079980
260	3214	15080040
1385	5163	15080040
1462	663	15080040
57	154	15080160
2213	5448	15080160
1818	3365	15080220
2067	1353	15080220
971	2211	15080280
2287	3580	15080280
1583	1071	15080400
69	93	15080460
527	4310	15080520
1604	2538	15080520
265	871	15080640
2057	1704	15080640
290	1049	15080700
143	2617	15080760
874	4058	15080820
471	2151	15081000
2058	2637	15081000
872	4058	15081060
1553	2252	15081060
1012	681	15081120
2133	954	15081120
341	3971	15081240
1308	2890	15081240
2060	2929	15081300
1064	5239	15081360
1316	1521	15081360
1494	4630	15081360
1514	3104	15081360
893	3262	15081480
1883	3976	15081480
1051	1940	15081540
1334	4257	15081540
1986	1710	15081540
1821	3780	15081660
250	3207	15081720
1890	962	15081780
836	668	15081900
1321	472	15081900
1442	1721	15081900
386	5138	15081960
1175	1465	15081960
1308	5486	15082020
281	2392	15082080
1600	2919	15082140
819	3422	15082200
1998	1785	15082200
581	2025	15082260
1818	3473	15082260
2286	2210	15082260
1016	5486	15082320
1143	5251	15082320
2015	5486	15082320
246	4506	15082380
386	5254	15082440
838	1506	15082440
1684	580	15082500
785	4978	15082560
899	3311	15082680
2060	44	15082680
1290	4206	15082800
2297	3431	15082800
1409	215	15082860
497	4997	15082920
1774	2971	15082920
297	4222	15083040
497	4997	15083040
1502	2158	15083040
1684	4710	15083040
899	487	15083220
749	226	15083340
248	3164	15083460
248	5435	15083520
246	2074	15083700
581	4187	15083700
1246	5094	15083700
1923	5514	15083700
250	1023	15083820
2094	4063	15083880
1271	5028	15084000
1364	2210	15084060
819	823	15084120
1143	647	15084120
1835	2360	15084180
2158	2073	15084180
1638	3217	15084240
45	1442	15084300
1535	3303	15084300
326	1387	15084420
1008	2269	15084540
1098	5278	15084600
1563	2191	15084720
680	2420	15084840
1341	1080	15084960
1543	472	15085020
119	1410	15085080
2254	2997	15085080
581	2025	15085140
581	4358	15085140
813	5102	15085140
680	5015	15085200
248	967	15085560
1310	5355	15085560
697	5194	15085620
1387	2102	15085980
1532	3171	15086040
506	668	15086100
1775	2215	15086280
85	3123	15086520
314	3347	15086520
1890	4466	15086580
278	2382	15086760
644	226	15086760
1600	1340	15086760
744	1681	15086880
98	4906	15086940
921	5005	15087000
1963	5269	15087000
2058	5242	15087060
1317	1435	15087120
765	2281	15087240
145	4884	15087300
170	148	15087300
170	3890	15087300
145	872	15087360
2183	2952	15087360
613	873	15087420
1757	5242	15087720
1090	1078	15087780
2187	2335	15087840
1499	2643	15087900
1758	4940	15087900
1825	5525	15087900
527	5163	15087960
1647	5004	15087960
231	2231	15088080
1484	5102	15088080
669	5267	15088800
793	1291	15088800
1251	4634	15088800
2174	4476	15088800
1836	901	15088920
1209	4051	15088980
1077	3947	15089220
527	1876	15089340
222	4602	15089400
872	202	15089460
1261	1609	15089460
2058	5151	15089640
1280	3359	15089700
2058	4945	15089700
1814	2477	15089820
879	5332	15089940
1513	5336	15090060
1306	267	15090660
2042	343	15090720
697	873	15090840
197	2759	15090900
1472	749	15091020
2247	1568	15091020
1963	2875	15091080
1846	853	15091320
389	4438	15091440
612	2210	15091440
612	2300	15091500
522	2727	15091680
1513	590	15091800
540	1607	15092100
2063	1358	15092220
170	5251	15092280
490	213	15092280
1836	2002	15092280
278	2772	15092340
1208	4244	15092340
2139	614	15092400
1494	5592	15092460
1955	2467	15092580
764	4991	15092700
1760	614	15092760
228	3743	15092820
612	2343	15092820
1341	959	15092940
1484	2000	15093060
1513	3689	15093180
1513	3689	15093240
873	5448	15093420
466	4321	15093480
83	1292	15093540
83	1773	15093540
1229	4211	15093540
1432	2114	15093600
612	3081	15093840
1807	226	15094080
170	2985	15094200
170	386	15094260
1318	892	15094260
527	1604	15094380
1473	522	15094620
389	1252	15094860
1210	3520	15094920
2286	1877	15094920
1095	5583	15095040
1108	487	15095040
1832	3054	15095040
1917	1975	15095100
1288	2054	15095220
886	2666	15095340
886	3066	15095400
1951	4793	15095400
1951	2150	15095400
1683	3360	15095880
2057	3606	15095880
1955	1884	15096000
1064	517	15096060
319	426	15096180
863	2215	15096420
1530	3568	15096540
83	4683	15096720
183	2020	15096900
1341	579	15096900
2318	580	15096960
1904	5433	15097020
2179	1466	15097020
2295	5102	15097020
389	4415	15097080
469	4452	15097440
1209	3668	15097500
1849	5138	15097500
63	39	15097980
1517	534	15098040
641	1460	15098100
1904	5004	15098100
2247	4941	15098160
2205	2216	15098280
2002	3230	15098340
113	232	15098460
1922	135	15098460
2132	5163	15098460
873	3123	15098640
1203	2666	15098640
1194	1776	15098700
1288	555	15098700
1841	5138	15098700
113	873	15098760
445	580	15098760
641	180	15098820
445	2952	15098940
1955	1319	15099000
557	3475	15099060
1407	2460	15099060
770	2303	15099120
980	1593	15099120
1390	1924	15099120
1534	5511	15099120
1835	1717	15099120
113	1393	15099240
113	1593	15099240
577	4740	15099240
1510	1257	15099300
1832	4854	15099420
641	3494	15099480
2045	5592	15099480
365	3858	15099540
613	5428	15099600
1242	1961	15099780
945	5222	15099840
1235	4372	15099840
399	4095	15099900
521	1270	15099900
1776	1267	15099900
2058	5127	15099960
522	4216	15100020
11	2070	15100080
740	3032	15100080
264	3838	15100140
665	1303	15100200
1618	980	15100200
749	981	15100320
2118	1109	15100380
1841	2962	15100440
1174	5010	15100500
815	808	15100560
1506	2901	15100560
145	3863	15100620
1364	1363	15100620
11	232	15100680
2132	1080	15100740
372	614	15100800
2132	5404	15100800
1904	1353	15100860
1203	3607	15100920
1445	2194	15100920
1846	4743	15100980
592	180	15101040
649	1832	15101040
980	981	15101040
2133	4835	15101160
61	2114	15101280
1150	2997	15101280
1364	2233	15101400
558	2475	15101520
1985	3171	15101520
2306	856	15101520
113	1593	15101580
496	2488	15101580
1016	520	15101580
1174	2160	15101580
1035	39	15101640
1890	1651	15101700
1462	2213	15101820
945	2300	15101940
1144	377	15101940
640	4349	15102000
641	5010	15102060
1462	225	15102180
1290	2080	15102240
1776	652	15102300
591	920	15102360
980	4798	15102360
113	2002	15102480
982	1632	15102480
1406	2629	15102540
1683	4605	15102600
581	1857	15102660
1513	5066	15102660
641	4876	15102840
1553	5537	15103080
113	987	15103140
113	799	15103140
715	1594	15103140
1462	2130	15103140
1390	2531	15103200
2179	2964	15103200
2057	5285	15103260
344	588	15103320
1203	1884	15103380
1046	3838	15103500
1066	1338	15103560
2042	3361	15103560
2120	1085	15103680
274	4911	15103740
1109	5154	15103740
286	2313	15103800
1955	2114	15103860
1985	5223	15103920
568	4226	15103980
2272	3993	15103980
1242	2920	15104100
1849	1442	15104100
285	4115	15104160
1090	1238	15104160
1288	2615	15104160
521	980	15104220
632	416	15104220
1321	2194	15104220
307	5338	15104280
1441	535	15104280
2015	2760	15104280
2082	1393	15104280
58	4751	15104400
749	2199	15104400
1307	3850	15104400
213	4859	15104520
526	4743	15104520
1499	2114	15104520
1955	3856	15104700
45	1443	15104760
1761	3321	15104760
2179	1455	15104760
2208	1884	15104760
841	872	15104820
2042	2840	15104880
2179	1455	15104880
2186	614	15104880
785	1281	15104940
1597	4859	15105000
872	2799	15105060
1705	3863	15105060
456	3652	15105180
906	2751	15105180
1203	4920	15105180
1308	2104	15105360
1280	3484	15105420
805	3971	15105480
945	2469	15105480
1245	3405	15105480
1664	1160	15105540
852	4920	15105600
1530	2069	15105600
744	873	15105780
1321	5222	15105780
1401	3253	15105780
45	4625	15105840
1169	1819	15105840
873	3042	15105900
1248	4070	15105900
873	4063	15105960
1917	1961	15105960
1090	1252	15106020
678	5130	15106080
1321	3739	15106080
881	1601	15106200
2208	1438	15106200
161	872	15106320
568	2595	15106320
1493	64	15106440
841	2548	15106500
45	5404	15106560
2175	4414	15106680
1408	1651	15106920
540	2160	15106980
1162	1961	15107160
1475	3009	15107160
1836	4035	15107160
1975	1080	15107160
496	2488	15107220
680	3214	15107220
1046	872	15107220
496	3472	15107280
1143	105	15107280
79	2605	15107400
197	39	15107400
819	1800	15107400
1721	2475	15107400
1600	232	15107520
1044	2199	15107640
415	4633	15107700
680	4305	15107700
538	2812	15107760
2060	1522	15107760
1600	1779	15107880
1684	580	15107880
2286	1877	15107880
2286	3569	15107880
1599	966	15107940
1566	3280	15108000
1984	3472	15108000
935	3955	15108120
2058	3171	15108120
2058	3603	15108120
2058	4476	15108180
1807	668	15108240
2286	225	15108240
2302	3804	15108300
181	1137	15108420
527	1876	15108420
893	3470	15108420
886	3066	15108480
292	4146	15108540
483	4054	15108540
1162	2423	15108540
2011	4629	15108540
253	4151	15108600
955	161	15108660
1494	5062	15108660
1644	5575	15108660
1189	3856	15108780
1332	888	15108780
1334	2971	15108780
58	1249	15108840
1801	1401	15108840
49	963	15108900
170	5154	15108900
1818	4743	15108960
69	608	15109080
1651	1239	15109080
2294	424	15109080
593	3254	15109140
1245	1884	15109140
2042	3116	15109140
1911	2523	15109260
980	722	15109380
1261	5154	15109440
2284	3434	15109440
1317	3970	15109500
2117	4093	15109500
764	2831	15109560
632	5555	15109620
1203	1252	15109620
1308	493	15109620
1693	2971	15109620
1846	3890	15109800
2186	614	15109860
2186	614	15109920
1466	915	15110040
1098	5154	15110160
58	3689	15110220
372	614	15110220
527	5163	15110220
1001	4720	15110220
1975	4586	15110280
2058	225	15110280
85	2470	15110340
1089	2525	15110580
1226	4047	15110580
1598	2507	15110580
917	1239	15110760
945	1975	15110760
793	1181	15111060
2109	39	15111060
1764	2983	15111120
1804	1963	15111120
2286	4821	15111180
611	808	15111480
1684	3968	15111480
113	565	15111540
372	4279	15111540
1807	912	15111540
290	2506	15111600
1280	565	15111720
456	4523	15111780
1490	3873	15112020
219	2198	15112080
1846	1240	15112080
1153	5004	15112200
2243	3239	15112200
1034	5150	15112560
1832	2975	15112560
870	3608	15112620
115	4279	15112860
312	24	15112860
1610	3841	15113400
1904	5348	15113520
1162	3881	15113760
923	3337	15113820
278	872	15114060
506	1509	15114060
558	3785	15114060
690	1137	15114060
685	1632	15114120
945	3728	15114120
1889	4157	15114120
197	4003	15114180
1986	3470	15114480
1789	4350	15114540
371	1501	15114600
1541	4987	15114600
927	4023	15115080
1272	4875	15115260
594	1963	15115320
1272	4702	15115320
1526	3472	15115320
1676	1898	15115380
2133	5335	15115440
241	4250	15115560
5	4945	15115740
5	5242	15115740
832	487	15115740
980	232	15115740
920	3472	15115800
2063	2506	15115860
260	4481	15115980
971	2044	15116040
1533	1509	15116160
326	3428	15116220
1904	232	15116280
1917	1326	15116340
1805	3336	15116460
1401	483	15116640
1345	3214	15116940
1910	1501	15116940
2094	3350	15117120
817	1316	15117240
633	2581	15117360
234	5139	15117600
1345	1776	15117600
1427	487	15117660
158	936	15117840
353	1393	15117840
878	1140	15118080
748	614	15118140
1186	3428	15118140
744	954	15118560
2067	2831	15118620
677	5015	15118740
336	3183	15118800
494	1076	15118800
980	1378	15118920
1543	674	15118980
742	177	15119040
98	4734	15119160
1818	4835	15119160
512	4250	15119280
581	2643	15119460
862	4718	15119520
1751	1844	15119520
953	3550	15119580
2060	2947	15119760
612	4310	15119880
1980	546	15120180
241	614	15120420
151	483	15120600
456	4250	15120600
748	614	15120900
1162	895	15121620
2094	4085	15121980
2095	4838	15122340
12	2066	15122820
85	3077	15122820
812	614	15122880
1986	1236	15122880
886	3337	15123240
151	1634	15124020
284	4608	15124740
873	3251	15126540
873	3863	15126540
2188	2275	15127800
1150	4168	15127860
2095	955	15128580
284	4488	15129060
151	4185	15130020
742	4920	15130620
151	4383	15130860
1872	1609	15131100
1040	2066	15131940
1316	2000	15133500
1795	3888	15134040
1269	1332	15135480
2046	5022	15135720
345	1094	15136200
1980	3789	15136680
241	5037	15137940
886	211	15138240
742	1884	15141120
2046	3972	15141720
1040	565	15141780
886	2447	15142200
742	4478	15143880
1023	1027	15143880
1863	2615	15144780
1922	3769	15144840
270	4310	15144900
941	1824	15145080
1925	3661	15145080
145	4576	15145200
45	1442	15145500
276	4222	15145560
581	3303	15145680
2056	2300	15145680
715	2036	15145920
70	4130	15145980
2205	3808	15145980
961	3459	15146100
527	1876	15146220
2132	1080	15146280
1324	118	15146400
1842	1931	15146400
1638	1749	15146460
1013	4039	15146580
45	731	15146700
1499	3303	15146820
49	487	15146880
695	1078	15147180
1920	1351	15147540
2046	2541	15147540
641	4358	15147600
945	3755	15147600
1998	4644	15147780
641	4358	15147840
2132	5163	15147840
953	267	15148020
953	3312	15148020
1442	1721	15148080
649	5163	15148320
2056	3569	15148560
69	842	15148980
351	1975	15148980
1818	1306	15149040
6	2919	15149100
612	1877	15149220
728	3182	15149220
805	4043	15149340
42	4043	15149460
1102	3732	15149460
805	4358	15149820
1651	5585	15149820
2021	5525	15149820
274	3971	15149880
1922	4869	15149880
2156	1877	15150180
1825	3143	15150240
2286	4821	15150300
1179	4634	15150360
1109	4521	15150420
1904	2479	15150480
1818	3473	15150540
2236	4869	15150540
1064	5239	15150660
870	4908	15150720
308	4504	15150780
308	1590	15150780
1462	5163	15150840
1823	681	15150900
2031	639	15151080
1462	2149	15151140
346	2213	15151620
53	4130	15151740
2162	3858	15151860
1203	1877	15151920
1385	546	15151920
1390	1593	15151920
1118	5279	15151980
764	4991	15152160
2286	225	15152280
1220	3164	15152340
884	4634	15152400
691	4868	15152820
1680	4289	15152820
819	3475	15152940
1194	4394	15152940
2286	3569	15153000
1955	3528	15153120
1887	2228	15153360
173	546	15153420
1390	1924	15153420
2042	2758	15153600
2056	2210	15153720
1917	232	15153780
575	2273	15153840
629	3113	15153840
793	2908	15153900
2286	1877	15154020
2286	4127	15154080
2042	782	15154380
415	4377	15154440
1202	342	15154560
1846	4609	15154560
1814	1871	15154620
1194	1990	15154680
601	2229	15154740
836	1786	15155040
2058	1565	15155040
1835	1931	15155460
2203	4804	15155580
59	4866	15155700
389	2797	15155700
1917	5525	15155700
2156	2210	15155760
1331	1069	15155940
1331	4674	15156000
1331	5386	15156000
1331	24	15156000
729	3592	15156180
1513	4093	15156480
2156	2543	15156480
1583	4138	15156540
220	313	15156600
1614	4498	15156960
1832	180	15157020
1194	5542	15157080
612	2546	15157380
2177	4138	15157620
1143	267	15157800
1614	225	15157800
1693	241	15157920
1341	5210	15157980
1513	2719	15158040
415	2121	15158100
1143	4941	15158340
2038	4206	15158580
1883	3976	15158640
1985	163	15158700
270	3171	15158760
270	5509	15158820
270	1402	15158820
1143	1614	15158880
392	1867	15159000
817	2194	15159180
1955	3259	15160020
817	51	15160080
1341	2531	15160140
1385	4482	15160500
49	4634	15160980
1693	1779	15161160
2257	2062	15161160
151	2902	15161280
1600	3765	15161280
1442	4414	15161340
1341	225	15161400
85	3123	15161460
1169	91	15161640
1388	3257	15161700
498	3767	15161760
151	1501	15161820
2058	3858	15161880
1695	3347	15161940
776	813	15162060
351	1961	15162240
1203	2210	15162300
1409	225	15162300
363	4188	15162420
351	1990	15162540
415	822	15162720
1385	2300	15162780
1008	5102	15162840
1267	5524	15162900
937	4053	15163140
1968	5336	15163200
1966	546	15163260
1651	4960	15163440
1409	872	15163560
128	3767	15163680
383	3936	15163740
2058	3042	15163740
540	2910	15163800
1194	5542	15163860
1203	5060	15163860
1647	4277	15163860
1473	522	15163920
719	4451	15164220
754	2172	15164280
1521	232	15164280
265	2409	15164400
1307	1174	15164400
1693	2971	15164400
1818	1183	15164460
1963	1930	15164460
1832	704	15164580
1804	5102	15164640
1109	1966	15164700
879	1871	15164760
1272	2727	15164760
1966	1654	15164760
1533	3368	15164820
158	2615	15164880
199	4782	15164880
2156	5060	15164880
1825	1884	15165000
2247	923	15165000
2056	487	15165060
1272	2573	15165120
1641	4296	15165120
1683	3183	15165240
1272	3934	15165300
1341	2002	15165360
2032	4634	15165360
314	1501	15165480
1385	5163	15165600
1549	2723	15165660
498	5540	15165720
1051	5438	15165720
632	3280	15165840
1600	2919	15165840
2056	1868	15165840
1109	768	15165960
744	1593	15166080
1846	5102	15166200
2213	475	15166200
474	148	15166320
1272	4702	15166500
231	204	15166560
1272	990	15166560
1610	5138	15166560
148	95	15166620
1272	2044	15166620
158	5264	15166680
962	4972	15166680
1332	574	15166680
1118	4968	15166800
1109	2218	15166860
1846	5102	15167100
728	3182	15167160
1600	3972	15167220
2118	4099	15167400
161	3288	15167460
1394	399	15167520
2082	456	15167520
